[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
1393;5;8;0.8;21;0.21400000000000002;0.41400000000000003;0.07100000000000004;[know_agent talk_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[2.35];[2.76 2.88];[1.19];[0.68]
2184;5;8;0.8;27;0.21400000000000002;0.41400000000000003;0.07100000000000004;[crit_agent agree_agent crit_agent neuro_agent know_agent f g h i j];TRUE;[2.77];[0];[2.06];[0.6 0.4];[0.62]
4714;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.07100000000000004;[know_agent agree_agent neuro_agent talk_agent neuro_agent f g h i j];TRUE;[2.64];[2.98];[2.04 2.99];[0];[0.71]
6817;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.07100000000000004;[know_agent talk_agent talk_agent neuro_agent agree_agent f g h i j];TRUE;[6.18];[4.83 2.74];[3.84];[0];[0.63]
8626;5;8;0.8;19;0.21400000000000002;0.41400000000000003;0.07100000000000004;[neuro_agent crit_agent talk_agent crit_agent know_agent f g h i j];TRUE;[0];[4.37];[3.95];[0.21 0.24];[0.59]
8696;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.07100000000000004;[agree_agent crit_agent know_agent neuro_agent crit_agent f g h i j];TRUE;[3.49];[0];[5.46];[0.37 0.36];[0.64]
9411;5;8;0.8;19;0.21400000000000002;0.41400000000000003;0.07100000000000004;[talk_agent talk_agent talk_agent know_agent crit_agent f g h i j];TRUE;[0];[4.24 3.16 3.13];[0];[0.56];[0.6]
3361;5;8;0.8;12;0.21400000000000002;0.41400000000000003;0.14300000000000002;[neuro_agent neuro_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.22];[3.32 2.13 3.55];[0];[0.69]
715;5;8;0.8;13;0.21400000000000002;0.41400000000000003;0.21400000000000002;[know_agent agree_agent crit_agent agree_agent know_agent f g h i j];TRUE;[4.98 3.46];[0];[0];[0.75];[0.53 0.64]
2636;5;8;0.8;12;0.21400000000000002;0.41400000000000003;0.21400000000000002;[crit_agent crit_agent agree_agent know_agent crit_agent f g h i j];TRUE;[4.8];[0];[0];[0.44 0.23 0.38];[0.54]
7717;5;8;0.8;19;0.21400000000000002;0.41400000000000003;0.21400000000000002;[crit_agent know_agent agree_agent talk_agent crit_agent f g h i j];TRUE;[2.09];[2.29];[0];[0.83 0.58];[0.53]
9647;5;8;0.8;20;0.21400000000000002;0.41400000000000003;0.21400000000000002;[agree_agent agree_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[3.28 2.62];[4.34];[2.05];[0];[0.55]
678;5;8;0.8;20;0.21400000000000002;0.41400000000000003;-0.21499999999999997;[neuro_agent know_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[0];[4.74];[2.85 2.66];[0];[0.57 0.86]
3987;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.277555756156289;[know_agent neuro_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[0];[3.97 3.7 4.98];[0.37];[0.55]
3093;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.28500000000000003;[crit_agent neuro_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[3.56 2.47];[0];[2.20];[0.78 0.48];[0]
3160;5;8;0.8;19;0.21400000000000002;0.41400000000000003;0.28500000000000003;[talk_agent agree_agent neuro_agent neuro_agent agree_agent f g h i j];TRUE;[3.82 2.95];[3.99];[5.99 2.18];[0];[0]
4098;5;8;0.8;15;0.21400000000000002;0.41400000000000003;0.28500000000000003;[talk_agent agree_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[2.63];[3.05 4.02];[4.07];[0.22];[0]
5812;5;8;0.8;15;0.21400000000000002;0.41400000000000003;0.357;[agree_agent neuro_agent agree_agent talk_agent talk_agent f g h i j];TRUE;[3.42 3.10];[6.97 2.36];[2.30];[0];[0]
6239;5;8;0.8;16;0.21400000000000002;0.41400000000000003;0.357;[agree_agent crit_agent neuro_agent talk_agent neuro_agent f g h i j];TRUE;[4.24];[2.95];[3.52 3.47];[0.47];[0]
7668;5;8;0.8;17;0.21400000000000002;0.41400000000000003;0.357;[talk_agent crit_agent crit_agent crit_agent talk_agent f g h i j];TRUE;[0];[5.33 5.42];[0];[0.44 0.28 0.78];[0]
4171;5;8;0.8;17;0.21400000000000002;0.4142;0.14300000000000002;[agree_agent know_agent talk_agent agree_agent crit_agent f g h i j];TRUE;[2.18 4.9];[2.55];[0];[0.41];[0.56]
6017;5;8;0.8;16;0.21400000000000002;0.4142;0.14300000000000002;[crit_agent talk_agent crit_agent agree_agent know_agent f g h i j];TRUE;[3.46];[2.84];[0];[0.28 0.32];[0.52]
9080;5;8;0.8;18;0.21400000000000002;0.4142;0.14300000000000002;[crit_agent know_agent agree_agent neuro_agent agree_agent f g h i j];TRUE;[7.26 5.43];[0];[5.00];[0.37];[0.64]
6076;5;8;0.8;13;0.21400000000000002;0.4142;0.277555756156289;[agree_agent crit_agent know_agent crit_agent talk_agent f g h i j];TRUE;[4.84];[2.03];[0];[0.28 0.38];[0.72]
6536;5;8;0.8;14;0.21400000000000002;0.4142;0.277555756156289;[neuro_agent talk_agent know_agent talk_agent agree_agent f g h i j];TRUE;[2.48];[2.84 3.45];[4.57];[0];[0.86]
9971;5;8;0.8;17;0.21400000000000002;0.4142;0.277555756156289;[know_agent crit_agent talk_agent agree_agent neuro_agent f g h i j];TRUE;[3.0];[4.45];[3.06];[0.27];[0.85]
3300;5;8;0.8;11;0.21400000000000002;0.4142;0.357;[neuro_agent crit_agent agree_agent talk_agent talk_agent f g h i j];TRUE;[2.53];[4.16 2.28];[3.67];[0.27];[0]
4002;5;8;0.8;13;0.21400000000000002;0.428;0.28500000000000003;[crit_agent agree_agent know_agent crit_agent crit_agent f g h i j];TRUE;[3.95];[0];[0];[0.67 0.4 0.21];[0.56]
2754;5;8;0.8;14;0.21400000000000002;0.4282;0.07100000000000004;[crit_agent agree_agent talk_agent know_agent agree_agent f g h i j];TRUE;[6.70 5.71];[4.10];[0];[0.35];[0.54]
3234;5;8;0.8;14;0.21400000000000002;0.4282;0.07100000000000004;[talk_agent agree_agent crit_agent know_agent talk_agent f g h i j];TRUE;[7.15];[4.02 3.21];[0];[0.34];[0.73]
9307;5;8;0.8;16;0.21400000000000002;0.4282;0.07100000000000004;[know_agent know_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[3.77 2.65];[0.61];[0.63 0.6]
6468;5;8;0.8;13;0.21400000000000002;0.4282;-0.14299999999999996;[talk_agent talk_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[3.8 3.3 3.94];[5.02];[0];[0.92]
9859;5;8;0.8;14;0.21400000000000002;0.4282;0.14300000000000002;[crit_agent know_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[0];[3.97 3.00];[0.4 0.63];[0.57]
2560;5;8;0.8;14;0.21400000000000002;0.4282;0.21400000000000002;[know_agent neuro_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[0];[3.04];[4.76 2.61];[0.57];[0.56]
4576;5;8;0.8;16;0.21400000000000002;0.4282;0.21400000000000002;[know_agent talk_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[3.16];[2.97];[0];[0.24 0.46];[0.51]
6985;5;8;0.8;15;0.21400000000000002;0.4282;0.21400000000000002;[agree_agent crit_agent neuro_agent know_agent agree_agent f g h i j];TRUE;[4.53 2.20];[0];[5.98];[0.32];[0.7]
5496;5;8;0.8;23;0.21400000000000002;0.4282;-0.21499999999999997;[neuro_agent neuro_agent know_agent talk_agent agree_agent f g h i j];TRUE;[3.13];[2.20];[6.18 2.79];[0];[0.9]
169;5;8;0.8;14;0.21400000000000002;0.4282;0.28500000000000003;[crit_agent agree_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[3.24 3.49];[0];[2.58 3.21];[0.35];[0]
1990;5;8;0.8;20;0.21400000000000002;0.4282;0.28500000000000003;[agree_agent agree_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[4.68 3.05];[2.05 2.2];[0];[0.87];[0]
2941;5;8;0.8;21;0.21400000000000002;0.4282;0.28500000000000003;[talk_agent crit_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[3.68];[2.35];[3 3.79];[0.73];[0]
5659;5;8;0.8;34;0.21400000000000002;0.4282;0.28500000000000003;[agree_agent know_agent crit_agent agree_agent crit_agent f g h i j];TRUE;[2.19 5.03];[0];[0];[0.51 0.21];[0.62]
6177;5;8;0.8;23;0.21400000000000002;0.4282;0.28500000000000003;[agree_agent talk_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[3.27];[2.10 3.87 2.66];[0];[0.28];[0]
8273;5;8;0.8;18;0.21400000000000002;0.4282;0.28500000000000003;[neuro_agent crit_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[0];[3.32];[2.17 5.60];[0.23 0.43];[0]
8682;5;8;0.8;23;0.21400000000000002;0.4282;0.28500000000000003;[agree_agent talk_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[2.29 4.21];[3.99];[6.76 6.75];[0];[0]
1301;5;8;0.8;20;0.21400000000000002;0.4282;0.357;[crit_agent talk_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.88 4.37 5.53 3.24];[0];[0.63];[0]
1372;5;8;0.8;15;0.21400000000000002;0.4282;0.357;[agree_agent talk_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[2.04 2.58];[5.78];[4 4.21];[0];[0]
8016;5;8;0.8;21;0.21400000000000002;0.4282;0.357;[crit_agent talk_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[0];[2.48 2.8];[2.66];[0.33 0.26];[0]
4990;5;8;0.8;11;0.21400000000000002;0.4284;0.07100000000000004;[know_agent crit_agent talk_agent agree_agent crit_agent f g h i j];TRUE;[3.00];[6.24];[0];[0.33 0.55];[0.53]
9339;5;8;0.8;19;0.21400000000000002;0.4284;0.14300000000000002;[know_agent crit_agent agree_agent neuro_agent crit_agent f g h i j];TRUE;[2.32];[0];[3.34];[0.23 0.36];[0.61]
7015;5;8;0.8;18;0.21400000000000002;0.4284;0.21400000000000002;[talk_agent talk_agent talk_agent neuro_agent agree_agent f g h i j];TRUE;[2.71];[4.43 2.62 2.77];[3.18];[0];[0]
7590;5;8;0.8;20;0.21400000000000002;0.4284;0.21400000000000002;[know_agent crit_agent agree_agent neuro_agent crit_agent f g h i j];TRUE;[2.58];[0];[3.28];[0.53 0.37];[0.52]
696;5;8;0.8;14;0.21400000000000002;0.4284;0.277555756156289;[neuro_agent know_agent agree_agent crit_agent neuro_agent f g h i j];TRUE;[2.76];[0];[3.3 4.32];[0.41];[0.69]
259;5;8;0.8;18;0.21400000000000002;0.4284;0.357;[talk_agent crit_agent talk_agent agree_agent crit_agent f g h i j];TRUE;[2.49];[4.77 3.63];[0];[0.52 0.23];[0]
4501;5;8;0.8;19;0.21400000000000002;0.4284;0.357;[crit_agent agree_agent neuro_agent agree_agent agree_agent f g h i j];TRUE;[5.08 3.57 2.38];[0];[5.06];[0.27];[0]
4912;5;8;0.8;11;0.21400000000000002;0.4284;0.357;[crit_agent crit_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[2.95];[5.04 2.89];[0];[0.76 0.28];[0]
7559;5;8;0.8;21;0.21400000000000002;0.4284;0.357;[talk_agent agree_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[3.65];[2.12];[2.84 2.74 2.00];[0];[0]
6246;5;8;0.8;22;0.21400000000000002;0.4286;0.277555756156289;[know_agent neuro_agent know_agent crit_agent crit_agent f g h i j];TRUE;[0];[0];[3.81];[0.69 0.42];[0.92 0.63]
4592;5;8;0.8;18;0.21400000000000002;0.4424;0.21400000000000002;[neuro_agent agree_agent crit_agent crit_agent know_agent f g h i j];TRUE;[2.30];[0];[2.33];[0.4 0.32];[0.56]
356;5;8;0.8;17;0.21400000000000002;0.4424;0.28500000000000003;[agree_agent talk_agent talk_agent agree_agent agree_agent f g h i j];TRUE;[2.17 6.19 4.17];[5.07 4.38];[0];[0];[0]
1656;5;8;0.8;27;0.21400000000000002;0.4424;0.28500000000000003;[neuro_agent neuro_agent neuro_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.19 4.69];[2.79 2.3 3.56];[0];[0]
2502;5;8;0.8;16;0.21400000000000002;0.4424;0.28500000000000003;[crit_agent crit_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[6.28];[0];[0];[0.83 0.22 0.83 0.22];[0]
3680;5;8;0.8;24;0.21400000000000002;0.4424;0.28500000000000003;[talk_agent agree_agent agree_agent crit_agent agree_agent f g h i j];TRUE;[3.12 3.63 4.49];[5.57];[0];[0.25];[0]
4023;5;8;0.8;20;0.21400000000000002;0.4424;0.28500000000000003;[talk_agent crit_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[3.95];[2.28 3.50 2.82];[0];[0.28];[0]
8207;5;8;0.8;14;0.21400000000000002;0.4424;0.28500000000000003;[neuro_agent crit_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[5.63];[0];[3.44 3.3 3.75];[0.61];[0]
2139;5;8;0.8;21;0.21400000000000002;0.4424;0.357;[neuro_agent agree_agent talk_agent neuro_agent talk_agent f g h i j];TRUE;[3.46];[3.73 4.22];[3.98 2.92];[0];[0]
3264;5;8;0.8;25;0.21400000000000002;0.4424;0.357;[neuro_agent agree_agent neuro_agent agree_agent crit_agent f g h i j];TRUE;[2.9 7.35];[0];[6.15 3.15];[0.38];[0]
5730;5;8;0.8;17;0.21400000000000002;0.4424;0.357;[agree_agent talk_agent neuro_agent agree_agent neuro_agent f g h i j];TRUE;[6.00 3.18];[5.11];[3.10 2.52];[0];[0]
9181;5;8;0.8;16;0.21400000000000002;0.4424;0.357;[talk_agent talk_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.09];[2.32 4.02 4.76];[0];[0.84];[0]
1607;5;8;0.8;17;0.21400000000000002;0.4426;0.07100000000000004;[talk_agent talk_agent agree_agent crit_agent know_agent f g h i j];TRUE;[2.34];[4.57 2.51];[0];[0.79];[0.63]
2113;5;8;0.8;14;0.21400000000000002;0.4426;0.07100000000000004;[crit_agent neuro_agent talk_agent know_agent talk_agent f g h i j];TRUE;[0];[3.35 2.06];[2.52];[0.49];[0.58]
2743;5;8;0.8;18;0.21400000000000002;0.4426;0.07100000000000004;[crit_agent know_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.47];[5.75];[0];[0.57 0.77];[0.66]
6851;5;8;0.8;19;0.21400000000000002;0.4426;0.07100000000000004;[talk_agent neuro_agent crit_agent know_agent agree_agent f g h i j];TRUE;[3.53];[3.85];[2.62];[0.26];[0.91]
2230;5;8;0.8;19;0.21400000000000002;0.4426;0.14300000000000002;[talk_agent crit_agent agree_agent agree_agent know_agent f g h i j];TRUE;[6.86 4.24];[3.44];[0];[0.29];[0.64]
3960;5;8;0.8;20;0.21400000000000002;0.4426;0.14300000000000002;[know_agent agree_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[3.0];[5.72 2.26];[0];[0.35];[0.65]
4311;5;8;0.8;16;0.21400000000000002;0.4426;0.14300000000000002;[agree_agent know_agent talk_agent agree_agent agree_agent f g h i j];TRUE;[5.29 2.59 2.86];[3.17];[0];[0];[0.56]
7347;5;8;0.8;17;0.21400000000000002;0.4426;0.14300000000000002;[crit_agent know_agent agree_agent neuro_agent know_agent f g h i j];TRUE;[5];[0];[5.76];[0.49];[0.56 0.55]
9016;5;8;0.8;23;0.21400000000000002;0.4426;0.14300000000000002;[crit_agent agree_agent know_agent talk_agent agree_agent f g h i j];TRUE;[2.84 4.15];[2.96];[0];[0.72];[0.52]
255;5;8;0.8;15;0.21400000000000002;0.4426;0.21400000000000002;[agree_agent know_agent neuro_agent neuro_agent crit_agent f g h i j];TRUE;[2.70];[0];[4.63 2.16];[0.59];[0.54]
3918;5;8;0.8;26;0.21400000000000002;0.4426;0.21400000000000002;[know_agent crit_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[2.96 3.62];[0.28 0.27];[0.54]
8728;5;8;0.8;32;0.21400000000000002;0.4426;0.21400000000000002;[agree_agent agree_agent talk_agent crit_agent know_agent f g h i j];TRUE;[4.57 2.27];[5.29];[0];[0.73];[0.51]
287;5;8;0.8;17;0.21400000000000002;0.4426;0.28500000000000003;[talk_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.15 4.67 2.52];[2.99];[0.74];[0]
3738;5;8;0.8;20;0.21400000000000002;0.4426;0.28500000000000003;[crit_agent crit_agent neuro_agent crit_agent talk_agent f g h i j];TRUE;[0];[4.13];[2.33];[0.7 0.41 0.47];[0]
7003;5;8;0.8;20;0.21400000000000002;0.4426;0.28500000000000003;[crit_agent neuro_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[3.05];[3.33 4.13];[2.19];[0.5];[0]
865;5;8;0.8;15;0.21400000000000002;0.4426;0.357;[agree_agent crit_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[2.09];[3.05];[3.68];[0.22 0.61];[0]
2395;5;8;0.8;17;0.21400000000000002;0.4426;0.357;[talk_agent neuro_agent neuro_agent talk_agent agree_agent f g h i j];TRUE;[3.77];[2.24 5.82];[3.23 2.80];[0];[0]
3332;5;8;0.8;19;0.21400000000000002;0.4426;0.357;[talk_agent talk_agent neuro_agent neuro_agent crit_agent f g h i j];TRUE;[0];[3.96 2.27];[2.72 3.73];[0.47];[0]
4248;5;8;0.8;18;0.21400000000000002;0.4426;0.357;[neuro_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[2.20];[2.78];[2.9 3.23];[0.31];[0]
6263;5;8;0.8;12;0.21400000000000002;0.4426;0.357;[agree_agent crit_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[4.27 5.33];[4.66 3.46];[0];[0.21];[0]
6398;5;8;0.8;23;0.21400000000000002;0.4426;0.357;[crit_agent neuro_agent neuro_agent talk_agent talk_agent f g h i j];TRUE;[0];[5.24 6.6];[4.56 3.36];[0.23];[0]
6400;5;8;0.8;15;0.21400000000000002;0.4426;0.357;[agree_agent talk_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[3.07];[3.32 2.28 5.16];[0];[0.32];[0]
8153;5;8;0.8;17;0.21400000000000002;0.4426;0.357;[neuro_agent talk_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[0];[3.75 2.02 2.62];[2.4];[0.37];[0]
8402;5;8;0.8;15;0.21400000000000002;0.4426;0.357;[crit_agent neuro_agent neuro_agent agree_agent crit_agent f g h i j];TRUE;[3.97];[0];[3.02 4.56];[0.25 0.41];[0]
9084;5;8;0.8;19;0.21400000000000002;0.4426;0.357;[agree_agent neuro_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[4.38];[0];[3.23 2.93 4.14];[0.39];[0]
9623;5;8;0.8;16;0.21400000000000002;0.4426;0.357;[neuro_agent talk_agent crit_agent neuro_agent crit_agent f g h i j];TRUE;[0];[3.12];[3.97 5.25];[0.22 0.26];[0]
2243;5;8;0.8;15;0.21400000000000002;0.44279999999999997;0.07100000000000004;[talk_agent crit_agent know_agent crit_agent talk_agent f g h i j];TRUE;[0];[7.29 2.7];[0];[0.65 0.27];[0.6]
7525;5;8;0.8;14;0.21400000000000002;0.44279999999999997;0.14300000000000002;[know_agent agree_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[2.70];[2.76];[4.03];[0.4];[0.56]
671;5;8;0.8;15;0.21400000000000002;0.4566;0.28500000000000003;[talk_agent neuro_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[0];[4.12 4.56 2.29 2.9];[3.65];[0];[0]
4683;5;8;0.8;21;0.21400000000000002;0.4566;0.28500000000000003;[agree_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[4.39];[4.8];[2.60];[0.39 0.42];[0]
5916;5;8;0.8;34;0.21400000000000002;0.4566;0.42800000000000005;[neuro_agent agree_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[3.45];[3.18];[5.62 2.69];[0.71];[0]
7211;5;8;0.8;16;0.21400000000000002;0.4568;-0.07199999999999995;[crit_agent talk_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[0];[5.22 2.13];[3.7];[0.49];[0.82]
7259;5;8;0.8;18;0.21400000000000002;0.4568;0.14300000000000002;[agree_agent agree_agent crit_agent know_agent crit_agent f g h i j];TRUE;[2.64 2.79];[0];[0];[0.3 0.32];[0.59]
360;5;8;0.8;12;0.21400000000000002;0.4568;0.21400000000000002;[talk_agent agree_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[3.52 3.7];[3 3.87];[0];[0.27];[0]
4253;5;8;0.8;17;0.21400000000000002;0.4568;0.21400000000000002;[agree_agent agree_agent neuro_agent neuro_agent know_agent f g h i j];TRUE;[2.65 6.03];[0];[3.36 2.16];[0];[0.56]
1587;5;8;0.8;17;0.21400000000000002;0.4568;0.28500000000000003;[neuro_agent crit_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[2.5 3.44 2.5 2.72];[0.85];[0]
5516;5;8;0.8;19;0.21400000000000002;0.4568;0.28500000000000003;[agree_agent agree_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[3.07 2.34 2.75];[3.38];[0];[0.34];[0]
7433;5;8;0.8;22;0.21400000000000002;0.4568;0.28500000000000003;[neuro_agent talk_agent crit_agent crit_agent neuro_agent f g h i j];TRUE;[0];[2.30];[3.56 5.15];[0.44 0.23];[0]
7626;5;8;0.8;20;0.21400000000000002;0.4568;0.28500000000000003;[neuro_agent agree_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[2.13];[4.53 5.24];[2.60];[1.4];[0]
7687;5;8;0.8;13;0.21400000000000002;0.4568;0.28500000000000003;[talk_agent crit_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.32 3.37];[5.24];[0.5 0.28];[0]
40;5;8;0.8;20;0.21400000000000002;0.4568;0.357;[talk_agent neuro_agent crit_agent crit_agent talk_agent f g h i j];TRUE;[0];[4.59 2.65];[2.03];[0.22 0.82];[0]
227;5;8;0.8;12;0.21400000000000002;0.4568;0.357;[neuro_agent crit_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[5.2];[0];[2.53 2.36 2.47];[0.75];[0]
652;5;8;0.8;32;0.21400000000000002;0.4568;0.357;[neuro_agent crit_agent neuro_agent neuro_agent agree_agent f g h i j];TRUE;[2.53];[0];[3.60 2.77 2.95];[0.3];[0]
3650;5;8;0.8;22;0.21400000000000002;0.4568;0.357;[agree_agent agree_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[3.52 3.28 5.00];[2.60 2.87];[0];[0];[0]
3681;5;8;0.8;19;0.21400000000000002;0.4568;0.357;[neuro_agent talk_agent neuro_agent crit_agent talk_agent f g h i j];TRUE;[0];[6.39 2.94];[2.30 2.42];[0.82];[0]
4622;5;8;0.8;13;0.21400000000000002;0.4568;0.357;[agree_agent agree_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[5.49 2.9];[0];[4.33 2.28];[0.3];[0]
5354;5;8;0.8;13;0.21400000000000002;0.4568;0.357;[know_agent agree_agent crit_agent agree_agent crit_agent f g h i j];TRUE;[6.52 3.85];[0];[0];[0.4 0.21];[0.51]
6556;5;8;0.8;22;0.21400000000000002;0.4568;0.357;[agree_agent crit_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[6.27];[0];[2.48 3.19];[0.48 0.24];[0]
1139;5;8;0.8;23;0.21400000000000002;0.4568;0.42800000000000005;[talk_agent agree_agent talk_agent agree_agent neuro_agent f g h i j];TRUE;[4.35 5.37];[4.02 2.26];[3.19];[0];[0]
5043;5;8;0.8;22;0.21400000000000002;0.4568;0.42800000000000005;[agree_agent crit_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[4.6 2.9];[2.76 2.18];[0];[0.23];[0]
5299;5;8;0.8;19;0.21400000000000002;0.4568;0.42800000000000005;[neuro_agent talk_agent crit_agent crit_agent agree_agent f g h i j];TRUE;[3.53];[6.27];[3.88];[0.27 0.51];[0]
7947;5;8;0.8;21;0.21400000000000002;0.4568;0.42800000000000005;[crit_agent agree_agent agree_agent neuro_agent agree_agent f g h i j];TRUE;[3.8 2.3 2.42];[0];[2.88];[0.6];[0]
8166;5;8;0.8;16;0.21400000000000002;0.4568;0.42800000000000005;[talk_agent agree_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[2.52 6.4];[5.12 2.93];[0];[0.33];[0]
8334;5;8;0.8;24;0.21400000000000002;0.4568;0.42800000000000005;[talk_agent talk_agent talk_agent crit_agent crit_agent f g h i j];TRUE;[0];[4.54 3.08 3.04];[0];[0.47 0.22];[0]
4568;5;8;0.8;25;0.21400000000000002;0.45699999999999996;0.21400000000000002;[neuro_agent agree_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[5.59];[2.43];[2.74 2.98];[0.6];[0]
2902;5;8;0.8;18;0.21400000000000002;0.45699999999999996;0.277555756156289;[agree_agent crit_agent know_agent agree_agent crit_agent f g h i j];TRUE;[4.16 3.12];[0];[0];[0.31 0.45];[0.67]
2546;5;8;0.8;12;0.21400000000000002;0.45699999999999996;0.28500000000000003;[agree_agent talk_agent neuro_agent agree_agent talk_agent f g h i j];TRUE;[3.90 2.33];[5.5 3.13];[3.40];[0];[0]
886;5;8;0.8;16;0.21400000000000002;0.45699999999999996;0.357;[agree_agent crit_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[3.14];[2.04 3.47];[0];[0.56 0.36];[0]
1745;5;8;0.8;17;0.21400000000000002;0.45699999999999996;0.357;[agree_agent neuro_agent crit_agent crit_agent neuro_agent f g h i j];TRUE;[2.47];[0];[2.50 5.7];[0.23 0.46];[0]
3527;5;8;0.8;21;0.21400000000000002;0.45699999999999996;0.357;[talk_agent talk_agent agree_agent talk_agent crit_agent f g h i j];TRUE;[6.27];[2.6 5.73 2.62];[0];[0.53];[0]
4133;5;8;0.8;11;0.21400000000000002;0.45699999999999996;0.357;[crit_agent crit_agent neuro_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.89];[3.98 3.23];[0.33 0.35];[0]
5394;5;8;0.8;11;0.21400000000000002;0.45699999999999996;0.357;[crit_agent talk_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.34 2.36 2.8];[4.37];[0.23];[0]
6550;5;8;0.8;18;0.21400000000000002;0.45699999999999996;0.357;[agree_agent agree_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[3.44 3.50 3];[5.98 5.88];[0];[0];[0]
8333;5;8;0.8;27;0.21400000000000002;0.45699999999999996;0.357;[agree_agent agree_agent neuro_agent neuro_agent talk_agent f g h i j];TRUE;[4.95 4.16];[3.69];[2.68 3.25];[0];[0]
5724;5;8;0.8;16;0.21400000000000002;0.4570000000000001;0.07100000000000004;[talk_agent neuro_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[2.00];[3.48 3.34 4.74];[0];[0.57]
6925;5;8;0.8;16;0.21400000000000002;0.4570000000000001;0.21400000000000002;[crit_agent agree_agent know_agent agree_agent crit_agent f g h i j];TRUE;[3.13 2.19];[0];[0];[0.51 0.3];[0.56]
6937;5;8;0.8;17;0.21400000000000002;0.4570000000000001;0.357;[talk_agent agree_agent crit_agent neuro_agent neuro_agent f g h i j];TRUE;[3.06];[5.50];[2.27 2.28];[0.61];[0]
